"indicatorId","indicator","county","value","eventCount","denominator","unit","period","source","latitude","longitude","suppressed"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Rensselaer","5.2","16","30496","Rate","2021","2021 SPARCS Data as of June, 2023","42.70098","-73.628669","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Richmond","9.8","104","106219","Rate","2021","2021 SPARCS Data as of June, 2023","40.566763","-74.148102","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Rockland","6.6","65","98266","Rate","2021","2021 SPARCS Data as of June, 2023","41.127287","-74.017033","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Saratoga","4.2","19","45268","Rate","2021","2021 SPARCS Data as of June, 2023","43.00894","-73.786779","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Schenectady","8.5","29","34009","Rate","2021","2021 SPARCS Data as of June, 2023","42.809233","-73.946838","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Schoharie",,,"5191","Rate","2021","2021 SPARCS Data as of June, 2023","42.643426","-74.434606","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Schuyler","0","0","3340","Rate","2021","2021 SPARCS Data as of June, 2023","42.38593","-76.872032","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Seneca",,,"6726","Rate","2021","2021 SPARCS Data as of June, 2023","42.833627","-76.82753","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","St. Lawrence","4.2","9","21415","Rate","2021","2021 SPARCS Data as of June, 2023","44.689468","-75.242045","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Steuben",,,"19838","Rate","2021","2021 SPARCS Data as of June, 2023","42.270053","-77.324618","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Suffolk","9.1","284","313770","Rate","2021","2021 SPARCS Data as of June, 2023","40.820237","-73.119032","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Sullivan","6","10","16763","Rate","2021","2021 SPARCS Data as of June, 2023","41.705166","-74.711705","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Tioga",,,"9680","Rate","2021","2021 SPARCS Data as of June, 2023","42.120252","-76.29595","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Tompkins","4.8","7","14678","Rate","2021","2021 SPARCS Data as of June, 2023","42.461024","-76.478784","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Ulster","5.8","18","31297","Rate","2021","2021 SPARCS Data as of June, 2023","41.848374","-74.099412","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Warren","5.2","6","11479","Rate","2021","2021 SPARCS Data as of June, 2023","43.403024","-73.716044","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Washington",,,"11146","Rate","2021","2021 SPARCS Data as of June, 2023","43.289513","-73.454761","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Wayne","4.2","8","19110","Rate","2021","2021 SPARCS Data as of June, 2023","43.144336","-77.117995","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Westchester","11.2","238","211674","Rate","2021","2021 SPARCS Data as of June, 2023","41.039278","-73.805386","False"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Wyoming",,,"7318","Rate","2021","2021 SPARCS Data as of June, 2023","42.723641","-78.204473","True"
"child-asthma-hospitalization","Asthma hospitalization rate per 10,000 - Aged 0-17 years","Yates",,,"5429","Rate","2021","2021 SPARCS Data as of June, 2023","42.634338","-77.078311","True"
"child-poverty","Percentage of children aged <18 years below poverty","Albany","16.1",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.678066","-73.814233","False"
"child-poverty","Percentage of children aged <18 years below poverty","Allegany","20.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.226801","-78.020567","False"
"child-poverty","Percentage of children aged <18 years below poverty","Bronx","34.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","40.85589","-73.868294","False"
"child-poverty","Percentage of children aged <18 years below poverty","Broome","17.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.122015","-75.933191","False"
"child-poverty","Percentage of children aged <18 years below poverty","Cattaraugus","21.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.224267","-78.606673","False"
"child-poverty","Percentage of children aged <18 years below poverty","Cayuga","21.5",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.940095","-76.560755","False"
"child-poverty","Percentage of children aged <18 years below poverty","Chautauqua","23.2",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.246904","-79.315313","False"
"child-poverty","Percentage of children aged <18 years below poverty","Chemung","18.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.116644","-76.812331","False"
"child-poverty","Percentage of children aged <18 years below poverty","Chenango","20.8",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.481798","-75.570013","False"
"child-poverty","Percentage of children aged <18 years below poverty","Clinton","20.9",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","44.731944","-73.548883","False"
"child-poverty","Percentage of children aged <18 years below poverty","Columbia","15.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.276913","-73.682168","False"
"child-poverty","Percentage of children aged <18 years below poverty","Cortland","15.5",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.597101","-76.143291","False"
"child-poverty","Percentage of children aged <18 years below poverty","Delaware","23.4",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.242972","-74.997944","False"
"child-poverty","Percentage of children aged <18 years below poverty","Dutchess","11.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","41.686216","-73.840468","False"
"child-poverty","Percentage of children aged <18 years below poverty","Erie","19.2",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.888143","-78.795544","False"
"child-poverty","Percentage of children aged <18 years below poverty","Essex","16.2",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","44.166026","-73.685145","False"
"child-poverty","Percentage of children aged <18 years below poverty","Franklin","21.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","44.705699","-74.340621","False"
"child-poverty","Percentage of children aged <18 years below poverty","Fulton","21.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.06014","-74.331296","False"
"child-poverty","Percentage of children aged <18 years below poverty","Genesee","14.2",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.000121","-78.172679","False"
"child-poverty","Percentage of children aged <18 years below poverty","Greene","17.9",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.298326","-73.973376","False"
"child-poverty","Percentage of children aged <18 years below poverty","Hamilton","16.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.618468","-74.395268","False"
"child-poverty","Percentage of children aged <18 years below poverty","Herkimer","19.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.070026","-74.994246","False"
"child-poverty","Percentage of children aged <18 years below poverty","Jefferson","17.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","44.019295","-75.898971","False"
"child-poverty","Percentage of children aged <18 years below poverty","Kings","25.8",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","40.65642","-73.950691","False"
"child-poverty","Percentage of children aged <18 years below poverty","Lewis","18.8",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.785537","-75.446296","False"
"child-poverty","Percentage of children aged <18 years below poverty","Livingston","14.1",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.763754","-77.765392","False"
"child-poverty","Percentage of children aged <18 years below poverty","Madison","14",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.986917","-75.720031","False"
"child-poverty","Percentage of children aged <18 years below poverty","Monroe","18.1",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.161748","-77.620143","False"
"child-poverty","Percentage of children aged <18 years below poverty","Montgomery","24.5",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.933637","-74.341972","False"
"child-poverty","Percentage of children aged <18 years below poverty","Nassau","6.9",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","40.715749","-73.601185","False"
"child-poverty","Percentage of children aged <18 years below poverty","New York","22.7",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","40.726966","-74.005966","False"
"child-poverty","Percentage of children aged <18 years below poverty","New York State","18.8",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021",,,"False"
"child-poverty","Percentage of children aged <18 years below poverty","Niagara","19.1",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.134634","-78.856419","False"
"child-poverty","Percentage of children aged <18 years below poverty","Oneida","21.4",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.149482","-75.361773","False"
"child-poverty","Percentage of children aged <18 years below poverty","Onondaga","19.9",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.065629","-76.168033","False"
"child-poverty","Percentage of children aged <18 years below poverty","Ontario","11.6",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.894571","-77.252045","False"
"child-poverty","Percentage of children aged <18 years below poverty","Orange","18",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","41.422459","-74.241929","False"
"child-poverty","Percentage of children aged <18 years below poverty","Orleans","22.8",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.248394","-78.218438","False"
"child-poverty","Percentage of children aged <18 years below poverty","Oswego","23.1",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","43.39123","-76.31133","False"
"child-poverty","Percentage of children aged <18 years below poverty","Otsego","18.3",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","42.564852","-75.060334","False"
"child-poverty","Percentage of children aged <18 years below poverty","Putnam","7",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","41.41131","-73.717443","False"
"child-poverty","Percentage of children aged <18 years below poverty","Queens","17",,,"Percentage","2021","U.S. Census Bureau, data as of December 2021","40.749338","-73.789673","False"
